document_id,file_name,stem,extension,absolute_path,relative_path,parent_folder,size_bytes,size_mb,created_time,modified_time,sha256,mime_type,is_supported,conversion_candidate,hash_error
DOC000223,2018 KGM TÜNEL İCMALİ.xlsx,2018 KGM TÜNEL İCMALİ,.xlsx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\2018 KGM TÜNEL İCMALİ.xlsx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/2018 KGM TÜNEL İCMALİ.xlsx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,25949,0.024747,2026-08-12T19:10:48+03:00,2019-11-18T21:19:10+03:00,e5a3c44428f7d13e2a852cb5a2bfe38569bb3818d5143accbb20e01b18c03522,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,True,True,
DOC000224,2019 KGM TÜNEL İCMALİ.xlsx,2019 KGM TÜNEL İCMALİ,.xlsx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\2019 KGM TÜNEL İCMALİ.xlsx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/2019 KGM TÜNEL İCMALİ.xlsx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,20419,0.019473,2026-08-12T19:10:48+03:00,2019-11-18T21:15:51+03:00,296bae6c6d0e76f8481888c77f14109fbf685f1773f8fb3665f5e7b4627f25f8,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,True,True,
DOC000225,8- Yapım Genel Partname.docx,8- Yapım Genel Partname,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\8- Yapım Genel Partname.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/8- Yapım Genel Partname.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,77160,0.073586,2026-08-12T19:10:48+03:00,2019-02-28T00:57:54+03:00,3dc5384d2c875ec15eea0a0e9fb20d0f2037b97c994d4fbd9b46bce6f7d88650,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000226,B3 60 ÇELİK İKSA DETAYI-Model.pdf,B3 60 ÇELİK İKSA DETAYI-Model,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\B3 60 ÇELİK İKSA DETAYI-Model.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/B3 60 ÇELİK İKSA DETAYI-Model.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,278010,0.265131,2026-08-12T19:10:48+03:00,2019-02-19T18:50:30+03:00,c27ed860ffef1bcf970a2017a3d981893e1a79976f7d1b84166f120853ea93f2,application/pdf,True,True,
DOC000227,Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.doc,Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL,.doc,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.doc,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.doc,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,202240,0.192871,2026-08-12T19:10:48+03:00,2019-11-17T15:37:04+03:00,69feb7468b8213487fe27f766093fc651a89c34f5985bcdd46750906f0174c4a,application/msword,True,True,
DOC000228,Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.pdf,Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,347413,0.331319,2026-08-12T19:10:48+03:00,2019-11-17T15:37:44+03:00,ecb7b50dece6c5a14085e9b119114208e205ba1efa8af54069ebc1a62247f5fc,application/pdf,True,True,
DOC000229,Hakediş ekine konulacak tablolar (7 sayfa).pdf,Hakediş ekine konulacak tablolar (7 sayfa),.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar\Hakediş ekine konulacak tablolar (7 sayfa).pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (7 sayfa).pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar,648513,0.61847,2026-08-12T19:10:55+03:00,2018-10-05T16:50:28+03:00,a731424541799bb6f3808812edfd831a3b9be696f35e3d3db061cae424f22ab5,application/pdf,True,True,
DOC000230,Hakediş ekine konulacak tablolar (Üstyazı).pdf,Hakediş ekine konulacak tablolar (Üstyazı),.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar\Hakediş ekine konulacak tablolar (Üstyazı).pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (Üstyazı).pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar,587496,0.56028,2026-08-12T19:10:55+03:00,2018-10-01T17:04:58+03:00,f7c359caf62ade03acb3655ab0e9ca8fe1abcd6d084d88c15f95811807e82978,application/pdf,True,True,
DOC000231,Hakediş ekine konulacak tablolar.pdf,Hakediş ekine konulacak tablolar,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar\Hakediş ekine konulacak tablolar.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar,769042,0.733416,2026-08-12T19:10:55+03:00,2018-10-05T16:29:37+03:00,5b5dc7f427571dc9f85cc4d2b8a73ed74283db7766b292418f0fa75a1841bce2,application/pdf,True,True,
DOC000232,örnek icmaller.xls,örnek icmaller,.xls,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar\örnek icmaller.xls,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/örnek icmaller.xls,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar,117760,0.112305,2026-08-12T19:10:55+03:00,2018-09-28T13:26:38+03:00,5910a6cebcaed0671c9c477a764ab722e4fc198cf11400b13b610adc6e7c0bfa,application/vnd.ms-excel,True,True,
DOC000233,İŞBAN DEMİRLERİ-248756_02_08_2017.pdf,İŞBAN DEMİRLERİ-248756_02_08_2017,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\İŞBAN DEMİRLERİ-248756_02_08_2017.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/İŞBAN DEMİRLERİ-248756_02_08_2017.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,774971,0.73907,2026-08-12T19:10:55+03:00,2019-02-18T15:19:40+03:00,c2d487fbcb2318328cc1adc9a3d1a2622b8e0de068952b6138c0a45c13f73949,application/pdf,True,True,
DOC000234,KALİTE KONTROL PLANI -ÜSTYAZI.pdf,KALİTE KONTROL PLANI -ÜSTYAZI,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\KALİTE KONTROL PLANI\KALİTE KONTROL PLANI -ÜSTYAZI.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI/KALİTE KONTROL PLANI -ÜSTYAZI.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI,601487,0.573623,2026-08-12T19:10:55+03:00,2019-02-18T17:02:16+03:00,7d30c2e7b1f487d23bb330ee5888565a7cb9146fed6108c2cc7858abecc3b4ed,application/pdf,True,True,
DOC000235,KALİTE KONTROL PLANI TABLO.pdf,KALİTE KONTROL PLANI TABLO,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\KALİTE KONTROL PLANI\KALİTE KONTROL PLANI TABLO.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI/KALİTE KONTROL PLANI TABLO.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI,754028,0.719097,2026-08-12T19:10:55+03:00,2019-02-18T17:01:35+03:00,249d0d30e2d019269dcc65d04d667522070a32095beed39f097552a1c6447eab,application/pdf,True,True,
DOC000236,KTS_2013.pdf,KTS_2013,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\KTS_2013.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KTS_2013.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,108933824,103.88739,2026-08-12T19:10:48+03:00,2017-09-25T14:32:47+03:00,ebfb51c1916ee9728820b2995555f2e0724a477708308cefa62d0d1124314112,application/pdf,True,True,
DOC000237,Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.pdf,Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,291470,0.277967,2026-08-12T19:10:54+03:00,2019-02-11T12:10:09+03:00,64410adf1e8a8df309bddbebf80bc94fee9587a5458e4cad6620ad10749d4662,application/pdf,True,True,
DOC000238,Q_tipi_celik_hasir.pdf,Q_tipi_celik_hasir,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Q_tipi_celik_hasir.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Q_tipi_celik_hasir.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,427360,0.407562,2026-08-12T19:10:54+03:00,2019-02-18T16:43:39+03:00,b4f94b799877cc9a1caf16f554f3857d13f28a040b1c743fc79d1fec47924b22,application/pdf,True,True,
DOC000239,ROCKBİT-3.5''9m-ANALİZ.pdf,ROCKBİT-3.5''9m-ANALİZ,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\ROCKBİT-3.5''9m-ANALİZ.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ROCKBİT-3.5''9m-ANALİZ.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,46111,0.043975,2026-08-12T19:10:54+03:00,2017-10-30T14:28:38+03:00,07c7ec20474708b9db495ec7cb6ac067587cf421cfc6347555cdefd4ced57044,application/pdf,True,True,
DOC000240,STANDART ÇELİK HASIRLAR-TS 4559-İMO.pdf,STANDART ÇELİK HASIRLAR-TS 4559-İMO,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\STANDART ÇELİK HASIRLAR-TS 4559-İMO.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/STANDART ÇELİK HASIRLAR-TS 4559-İMO.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,53070,0.050611,2026-08-12T19:10:54+03:00,2018-11-09T15:06:42+03:00,655b4197029d50bba83394e9704a2a9c6c254bb69eebf313266a8587804fa3ab,application/pdf,True,True,
DOC000241,Taban kemerli tip kesit.pdf,Taban kemerli tip kesit,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Taban kemerli tip kesit.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemerli tip kesit.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,256811,0.244914,2026-08-12T19:10:54+03:00,2019-11-16T18:48:19+03:00,0739a505bb03a31d9a928a532246cec81bdbdc60aff7f67d1e44fd3cc5d1da76,application/pdf,True,True,
DOC000242,Taban kemersiz tip kesit.pdf,Taban kemersiz tip kesit,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Taban kemersiz tip kesit.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemersiz tip kesit.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR,223930,0.213556,2026-08-12T19:10:54+03:00,2019-11-16T18:56:09+03:00,a369ef85c983f426012c2b61cddd67c99178d863bfa6eb3d6ea6889170ef8c12,application/pdf,True,True,
DOC000243,Bölgenin Yazısı.pdf,Bölgenin Yazısı,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\22.10.2018\Bölgenin Yazısı.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/Bölgenin Yazısı.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018,588149,0.560903,2026-08-12T19:10:56+03:00,1980-01-01T00:00:00+03:00,987e528093726754eeea3686e12e7302340a5a5287ee7c43b0d5fd732114ce07,application/pdf,True,True,
DOC000244,ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .pdf,ErdemliSilifkeTasucu Yolu Tunel Takip Formlari ,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\22.10.2018\ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018,11305404,10.781673,2026-08-12T19:10:56+03:00,1980-01-01T00:00:00+03:00,c53f1b9e55e8c861f3bb66821d0f2fb89e6b365a03f606f3bf9318290ae07b69,application/pdf,True,True,
DOC000245,K.Maras Tunel Takip Formlari.pdf,K.Maras Tunel Takip Formlari,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\22.10.2018\K.Maras Tunel Takip Formlari.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/K.Maras Tunel Takip Formlari.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018,7984766,7.614866,2026-08-12T19:10:56+03:00,1980-01-01T00:00:00+03:00,1f14788427fc5b2740bae349ee9392629382a0ec965cbba42e2899d93ae6f0f0,application/pdf,True,True,
DOC000246,SilifkeMut Yolu Tunel Takip Formlari.pdf,SilifkeMut Yolu Tunel Takip Formlari,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\22.10.2018\SilifkeMut Yolu Tunel Takip Formlari.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/SilifkeMut Yolu Tunel Takip Formlari.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018,1753443,1.672214,2026-08-12T19:10:57+03:00,1980-01-01T00:00:00+03:00,b1a2f43dbeb84ade978217cade5ddd4852edae8201ce6ba8d01f85da23efb0b3,application/pdf,True,True,
DOC000247,94b5cfaa64b645c08b28d67ed06f8a23.pdf,94b5cfaa64b645c08b28d67ed06f8a23,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\94b5cfaa64b645c08b28d67ed06f8a23.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/94b5cfaa64b645c08b28d67ed06f8a23.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018,592115,0.564685,2026-08-12T19:10:57+03:00,1980-01-01T00:00:00+03:00,74d0077a4fd9e02884448772375780450e7ae70596acefbda116a63a3978c42a,application/pdf,True,True,
DOC000248,K.MARAS KONT.SEF.TUNEL IMALATLARI.pdf,K.MARAS KONT.SEF.TUNEL IMALATLARI,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\K.MARAS KONT.SEF.TUNEL IMALATLARI.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/K.MARAS KONT.SEF.TUNEL IMALATLARI.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018,5290221,5.045148,2026-08-12T19:10:57+03:00,1980-01-01T00:00:00+03:00,7bd21d281ecd81e07fa9ddf5af7f59cbb0906c9a37b70ae367c07aaa7af9d6da,application/pdf,True,True,
DOC000249,T2 Tuneli Cikis Sag Tup 26.11.2018.pdf,T2 Tuneli Cikis Sag Tup 26.11.2018,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\T2 Tuneli Cikis Sag Tup 26.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sag Tup 26.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018,3309573,3.156255,2026-08-12T19:10:57+03:00,1980-01-01T00:00:00+03:00,cd0443535d0e03781fae10153eb5402b7f22376c44b4287e88cf16f7416d92b0,application/pdf,True,True,
DOC000250,T2 Tuneli Cikis Sol Tup 26.11.2018.pdf,T2 Tuneli Cikis Sol Tup 26.11.2018,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\T2 Tuneli Cikis Sol Tup 26.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sol Tup 26.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018,3296924,3.144192,2026-08-12T19:10:57+03:00,1980-01-01T00:00:00+03:00,7de44ee96dfee3d118f4cbff58926e3839530d1280e7539f8be6d0cec8b702f9,application/pdf,True,True,
DOC000251,T2 Tuneli Giris Sol Tup 26.11.2018.pdf,T2 Tuneli Giris Sol Tup 26.11.2018,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\T2 Tuneli Giris Sol Tup 26.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Giris Sol Tup 26.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018,3444105,3.284554,2026-08-12T19:10:57+03:00,1980-01-01T00:00:00+03:00,aac6e448d314f890336574b3ce19a7e39dad0525a5cc8af22dd57050c5c67af1,application/pdf,True,True,
DOC000252,T8 TUNELICIKIS Sag Tup 23.11.2018.pdf,T8 TUNELICIKIS Sag Tup 23.11.2018,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\T8 TUNELICIKIS Sag Tup 23.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sag Tup 23.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018,3209961,3.061257,2026-08-12T19:10:57+03:00,1980-01-01T00:00:00+03:00,a539413169500f79b8cdfbd3223d869e35fa3ef1b27efd2237baef1b1957aa47,application/pdf,True,True,
DOC000253,T8 TUNELICIKIS Sol Tup 23.11.2018.pdf,T8 TUNELICIKIS Sol Tup 23.11.2018,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\T8 TUNELICIKIS Sol Tup 23.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sol Tup 23.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018,3334928,3.180435,2026-08-12T19:10:58+03:00,1980-01-01T00:00:00+03:00,5100bafa9b8728c0e62995c84d873ef6454f343df40fc80053dcb626d1f30df1,application/pdf,True,True,
DOC000254,tunel takip son calisma T3 Tuneli.pdf,tunel takip son calisma T3 Tuneli,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\tunel takip son calisma T3 Tuneli.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/tunel takip son calisma T3 Tuneli.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018,432635,0.412593,2026-08-12T19:10:58+03:00,1980-01-01T00:00:00+03:00,8fa0e87115803d6b72d9cf1c1f0f160e01dc2a8d522daf296e68e200eee44528,application/pdf,True,True,
DOC000255,desktop.ini,desktop,.ini,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\desktop.ini,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/desktop.ini,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU,113,0.000108,2026-08-12T19:10:56+03:00,2019-02-18T17:06:51+03:00,7bec69cbacc5370aa92cd6f485b51daebf7f28344b8b0ecb33e50b51b02a7edb,application/octet-stream,False,False,
DOC000256,Tünel Takip Formu (2 sayfa).pdf,Tünel Takip Formu (2 sayfa),.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\Tünel Takip Formu (2 sayfa).pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/Tünel Takip Formu (2 sayfa).pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU,275550,0.262785,2026-08-12T19:10:56+03:00,2018-10-05T16:49:59+03:00,e64e1f91da36bc9d30b04639f8eb99a5fac074b20183f9beb9207706aeb2383c,application/pdf,True,True,
