chunk_id,document_id,bge_m3_token_count,eligibility_status,quality_reason,glyph_sequence_count,control_character_count,real_word_count,contains_table,document_type,provenance_status,recovery_status,replacement_chunk_id
DOC000003-C0218,DOC000003,1023,eligible,,0,0,297,1,academic_article,page_resolved,,
DOC000003-C0219,DOC000003,1024,eligible,,0,0,566,0,academic_article,page_resolved,,
DOC000003-C0220,DOC000003,765,eligible,,0,0,405,0,academic_article,page_resolved,,
DOC000003-C0221,DOC000003,878,eligible,,0,0,437,1,academic_article,page_resolved,,
DOC000003-C0222,DOC000003,1115,eligible,,0,0,596,0,academic_article,page_resolved,,
DOC000003-C0223,DOC000003,121,eligible,,0,0,75,0,academic_article,page_resolved,,
DOC000003-C0224,DOC000003,1388,eligible,,0,0,548,0,academic_article,page_resolved,,
DOC000003-C0225,DOC000003,398,eligible,,0,0,174,0,academic_article,page_resolved,,
DOC000003-C0226,DOC000003,1316,eligible,,0,0,431,1,academic_article,page_resolved,,
DOC000003-C0227,DOC000003,309,eligible,,0,0,181,0,academic_article,page_resolved,,
DOC000004-C0001,DOC000004,1025,eligible,,0,0,466,1,,page_resolved,,
DOC000004-C0002,DOC000004,1104,eligible,,0,0,550,1,,page_resolved,,
DOC000004-C0003,DOC000004,1135,eligible,,0,0,673,0,,page_resolved,,
DOC000004-C0004,DOC000004,957,eligible,,0,0,548,0,,page_resolved,,
DOC000004-C0005,DOC000004,746,eligible,,0,0,442,0,,page_resolved,,
DOC000004-C0006,DOC000004,1108,eligible,,0,0,652,0,,page_resolved,,
DOC000004-C0007,DOC000004,629,eligible,,0,0,389,0,,page_resolved,,
DOC000005-C0001,DOC000005,1483,eligible,,0,0,808,0,,page_resolved,,
DOC000005-C0002,DOC000005,1246,eligible,,0,0,602,1,,page_resolved,,
DOC000005-C0003,DOC000005,719,eligible,,0,0,395,0,,page_resolved,,
DOC000005-C0004,DOC000005,941,eligible,,0,0,480,0,,page_resolved,,
DOC000005-C0005,DOC000005,1086,eligible,,0,0,541,0,,page_resolved,,
DOC000005-C0006,DOC000005,692,eligible,,0,0,316,0,,page_resolved,,
DOC000005-C0007,DOC000005,1159,eligible,,0,0,583,1,,page_resolved,,
DOC000005-C0008,DOC000005,1164,eligible,,0,0,615,0,,page_resolved,,
DOC000005-C0009,DOC000005,240,eligible,,0,0,137,0,,page_resolved,,
DOC000005-C0010,DOC000005,1397,eligible,,0,0,778,0,,page_resolved,,
DOC000005-C0011,DOC000005,279,eligible,,0,0,162,0,,page_resolved,,
DOC000005-C0012,DOC000005,430,eligible,,0,0,257,0,,page_resolved,,
DOC000006-C0001,DOC000006,183,eligible,,0,0,40,0,,page_resolved,,
DOC000006-C0002,DOC000006,395,eligible,,0,0,143,0,,page_resolved,,
DOC000006-C0003,DOC000006,1175,eligible,,0,0,241,1,,page_resolved,,
DOC000006-C0004,DOC000006,282,eligible,,0,0,83,1,,page_resolved,,
DOC000006-C0005,DOC000006,1381,eligible,,0,0,538,0,,page_resolved,,
DOC000007-C0001,DOC000007,4667,eligible,,0,0,238,1,,page_resolved,,
DOC000007-C0002,DOC000007,37,eligible,,0,0,19,0,,page_resolved,,
DOC000007-C0003,DOC000007,3564,eligible,,0,0,199,1,,page_resolved,,
DOC000007-C0004,DOC000007,3843,eligible,,0,0,196,1,,page_resolved,,
DOC000007-C0005,DOC000007,4142,eligible,,0,0,174,1,,page_resolved,,
DOC000007-C0006,DOC000007,3710,eligible,,0,0,162,1,,page_resolved,,
DOC000007-C0007,DOC000007,4545,eligible,,0,0,215,1,,page_resolved,,
DOC000007-C0008,DOC000007,4742,eligible,,0,0,233,1,,page_resolved,,
DOC000007-C0009,DOC000007,4148,eligible,,0,0,186,1,,page_resolved,,
DOC000007-C0010,DOC000007,2526,eligible,,0,0,118,1,,page_resolved,,
DOC000007-C0011,DOC000007,614,eligible,,0,0,129,1,,page_resolved,,
DOC000007-C0012,DOC000007,657,eligible,,0,0,156,1,,page_resolved,,
DOC000007-C0013,DOC000007,712,eligible,,0,0,166,1,,page_resolved,,
DOC000007-C0014,DOC000007,710,eligible,,0,0,153,1,,page_resolved,,
DOC000007-C0015,DOC000007,794,eligible,,0,0,214,1,,page_resolved,,
DOC000007-C0016,DOC000007,633,eligible,,0,0,129,1,,page_resolved,,
DOC000009-C0001,DOC000009,1726,replacement_available,glyph_index_sequence,596,0,2,0,,section_resolved,recovered,DOC000009-R1-C0001
DOC000009-C0002,DOC000009,1618,replacement_available,glyph_index_sequence,557,0,0,0,,section_resolved,recovered,DOC000009-R1-C0001
DOC000009-C0003,DOC000009,1604,replacement_available,glyph_index_sequence,562,0,1,0,,section_resolved,recovered,DOC000009-R1-C0001
DOC000009-C0004,DOC000009,1192,replacement_available,glyph_index_sequence,415,0,0,0,,section_resolved,recovered,DOC000009-R1-C0001
DOC000009-C0005,DOC000009,17,replacement_available,control_character_residue,0,718,1,0,,section_resolved,recovered,DOC000009-R1-C0001
DOC000009-C0006,DOC000009,7,replacement_available,under_8_real_words,0,10,1,0,,section_resolved,recovered,DOC000009-R1-C0001
DOC000012-C0001,DOC000012,1457,eligible,,0,0,784,0,manual,source_only,,
DOC000012-C0002,DOC000012,1406,eligible,,0,0,793,0,manual,source_only,,
DOC000012-C0003,DOC000012,227,eligible,,0,0,118,0,manual,source_only,,
DOC000010-C0001,DOC000010,1245,eligible,,0,0,545,0,,page_resolved,,
DOC000010-C0002,DOC000010,653,eligible,,0,0,304,0,,page_resolved,,
DOC000011-C0001,DOC000011,416,eligible,,0,0,59,1,,page_resolved,,
DOC000011-C0002,DOC000011,1136,eligible,,0,0,664,0,,page_resolved,,
DOC000011-C0003,DOC000011,438,eligible,,0,0,213,0,,page_resolved,,
DOC000011-C0004,DOC000011,862,eligible,,0,0,434,0,,page_resolved,,
DOC000011-C0005,DOC000011,850,eligible,,0,0,471,0,,page_resolved,,
DOC000011-C0006,DOC000011,483,eligible,,0,0,248,0,,page_resolved,,
DOC000011-C0007,DOC000011,783,eligible,,0,0,363,1,,page_resolved,,
DOC000011-C0008,DOC000011,452,eligible,,0,0,234,0,,page_resolved,,
DOC000011-C0009,DOC000011,935,eligible,,0,0,406,1,,page_resolved,,
DOC000011-C0010,DOC000011,426,eligible,,0,0,200,0,,page_resolved,,
DOC000011-C0011,DOC000011,562,eligible,,0,0,279,1,,page_resolved,,
DOC000011-C0012,DOC000011,276,eligible,,0,0,126,0,,page_resolved,,
DOC000011-C0013,DOC000011,708,eligible,,0,0,367,1,,page_resolved,,
DOC000011-C0014,DOC000011,665,eligible,,0,0,342,1,,page_resolved,,
DOC000011-C0015,DOC000011,1013,eligible,,0,0,536,0,,page_resolved,,
DOC000011-C0016,DOC000011,620,eligible,,0,0,360,0,,page_resolved,,
DOC000011-C0017,DOC000011,959,eligible,,0,0,461,1,,page_resolved,,
DOC000011-C0018,DOC000011,907,eligible,,0,0,505,0,,page_resolved,,
DOC000011-C0019,DOC000011,896,eligible,,0,0,493,1,,page_resolved,,
DOC000011-C0020,DOC000011,401,eligible,,0,0,212,0,,page_resolved,,
DOC000011-C0021,DOC000011,1042,eligible,,0,0,456,1,,page_resolved,,
DOC000011-C0022,DOC000011,356,eligible,,0,0,136,1,,page_resolved,,
DOC000011-C0023,DOC000011,1264,eligible,,0,0,647,0,,page_resolved,,
DOC000011-C0024,DOC000011,857,eligible,,0,0,411,0,,page_resolved,,
DOC000013-C0001,DOC000013,678,eligible,,0,0,321,0,academic_article,page_resolved,,
DOC000013-C0002,DOC000013,1202,eligible,,0,0,644,0,academic_article,page_resolved,,
DOC000013-C0003,DOC000013,1061,eligible,,0,0,592,0,academic_article,page_resolved,,
DOC000013-C0004,DOC000013,1481,eligible,,0,0,742,0,academic_article,page_resolved,,
DOC000013-C0005,DOC000013,581,eligible,,0,0,191,1,academic_article,page_resolved,,
DOC000013-C0006,DOC000013,1465,eligible,,0,0,695,0,academic_article,page_resolved,,
DOC000013-C0007,DOC000013,285,eligible,,0,0,90,1,academic_article,page_resolved,,
DOC000013-C0008,DOC000013,476,eligible,,0,0,176,0,academic_article,page_resolved,,
DOC000013-C0009,DOC000013,1375,eligible,,0,0,688,0,academic_article,page_resolved,,
DOC000013-C0010,DOC000013,976,eligible,,0,0,288,1,academic_article,page_resolved,,
DOC000013-C0011,DOC000013,1350,eligible,,0,0,121,1,academic_article,page_resolved,,
DOC000013-C0012,DOC000013,930,eligible,,0,0,458,0,academic_article,page_resolved,,
DOC000013-C0013,DOC000013,1310,eligible,,0,0,232,1,academic_article,page_resolved,,
DOC000013-C0014,DOC000013,675,eligible,,0,0,352,0,academic_article,page_resolved,,
DOC000013-C0015,DOC000013,521,eligible,,0,0,295,0,academic_article,page_resolved,,
DOC000013-C0016,DOC000013,1441,eligible,,0,0,437,0,academic_article,page_resolved,,
DOC000013-C0017,DOC000013,1741,eligible,,0,0,539,0,academic_article,page_resolved,,
DOC000014-C0001,DOC000014,1277,eligible,,0,0,619,0,,page_resolved,,
DOC000014-C0002,DOC000014,740,eligible,,0,0,390,0,,page_resolved,,
DOC000014-C0003,DOC000014,1179,eligible,,0,0,582,1,,page_resolved,,
DOC000014-C0004,DOC000014,1309,eligible,,0,0,752,0,,page_resolved,,
DOC000014-C0005,DOC000014,589,eligible,,0,0,301,0,,page_resolved,,
DOC000014-C0006,DOC000014,323,eligible,,0,0,194,0,,page_resolved,,
DOC000014-C0007,DOC000014,990,eligible,,0,0,351,0,,page_resolved,,
DOC000016-C0001,DOC000016,858,eligible,,0,0,279,1,,page_resolved,,
DOC000016-C0002,DOC000016,1157,eligible,,0,0,640,0,,page_resolved,,
DOC000016-C0003,DOC000016,1137,eligible,,0,0,667,0,,page_resolved,,
DOC000016-C0004,DOC000016,961,eligible,,0,0,512,0,,page_resolved,,
DOC000016-C0005,DOC000016,392,eligible,,0,0,206,0,,page_resolved,,
DOC000016-C0006,DOC000016,703,eligible,,0,0,177,1,,page_resolved,,
DOC000017-C0001,DOC000017,900,eligible,,0,0,532,0,cost_analysis,section_resolved,,
DOC000017-C0002,DOC000017,901,eligible,,0,0,444,1,cost_analysis,section_resolved,,
DOC000017-C0003,DOC000017,827,eligible,,0,0,349,1,cost_analysis,section_resolved,,
DOC000020-C0001,DOC000020,1010,eligible,,0,0,330,1,cost_analysis,page_resolved,,
DOC000020-C0002,DOC000020,216,eligible,,0,0,86,0,cost_analysis,page_resolved,,
DOC000024-C0001,DOC000024,1335,eligible,,0,0,577,0,,page_resolved,,
DOC000024-C0002,DOC000024,1230,eligible,,0,0,577,0,,page_resolved,,
DOC000024-C0003,DOC000024,1127,eligible,,0,0,478,1,,page_resolved,,
DOC000024-C0004,DOC000024,651,eligible,,0,0,340,0,,page_resolved,,
DOC000021-C0001,DOC000021,1099,eligible,,0,0,494,0,web_article,page_resolved,,
DOC000021-C0002,DOC000021,811,eligible,,0,0,443,0,web_article,page_resolved,,
DOC000021-C0003,DOC000021,1166,eligible,,0,0,657,0,web_article,page_resolved,,
DOC000021-C0004,DOC000021,1304,eligible,,0,0,689,0,web_article,page_resolved,,
DOC000021-C0005,DOC000021,1189,eligible,,0,0,616,0,web_article,page_resolved,,
DOC000021-C0006,DOC000021,438,eligible,,0,0,225,0,web_article,page_resolved,,
DOC000021-C0007,DOC000021,1289,eligible,,0,0,682,0,web_article,page_resolved,,
DOC000021-C0008,DOC000021,167,eligible,,0,0,85,0,web_article,page_resolved,,
DOC000021-C0009,DOC000021,1402,eligible,,0,0,786,0,web_article,page_resolved,,
DOC000021-C0010,DOC000021,935,eligible,,0,0,490,0,web_article,page_resolved,,
DOC000021-C0011,DOC000021,955,eligible,,0,0,466,0,web_article,page_resolved,,
DOC000021-C0012,DOC000021,978,eligible,,0,0,503,0,web_article,page_resolved,,
DOC000021-C0013,DOC000021,1043,eligible,,0,0,537,0,web_article,page_resolved,,
DOC000021-C0014,DOC000021,717,eligible,,0,0,341,0,web_article,page_resolved,,
DOC000021-C0015,DOC000021,447,eligible,,0,0,197,0,web_article,page_resolved,,
DOC000021-C0016,DOC000021,1200,eligible,,0,0,575,0,web_article,page_resolved,,
DOC000021-C0017,DOC000021,1064,eligible,,0,0,532,0,web_article,page_resolved,,
DOC000021-C0018,DOC000021,176,eligible,,0,0,56,0,web_article,page_resolved,,
DOC000021-C0019,DOC000021,301,eligible,,0,0,112,0,web_article,page_resolved,,
DOC000021-C0020,DOC000021,1933,eligible,,0,0,612,0,web_article,page_resolved,,
DOC000021-C0021,DOC000021,2125,eligible,,0,0,612,0,web_article,page_resolved,,
DOC000021-C0022,DOC000021,972,eligible,,0,0,261,0,web_article,page_resolved,,
DOC000021-C0023,DOC000021,1004,eligible,,0,0,225,0,web_article,page_resolved,,
DOC000021-C0024,DOC000021,1517,eligible,,0,0,440,0,web_article,page_resolved,,
DOC000021-C0025,DOC000021,1060,eligible,,0,0,337,0,web_article,page_resolved,,
DOC000021-C0026,DOC000021,991,eligible,,0,0,351,0,web_article,page_resolved,,
DOC000022-C0001,DOC000022,1254,eligible,,0,0,625,0,,page_resolved,,
DOC000022-C0002,DOC000022,487,eligible,,0,0,204,0,,page_resolved,,
DOC000023-C0001,DOC000023,665,eligible,,0,0,230,0,manual,source_only,,
DOC000025-C0001,DOC000025,1248,eligible,,0,0,554,0,,page_resolved,,
DOC000025-C0002,DOC000025,1242,eligible,,0,0,602,0,,page_resolved,,
DOC000025-C0003,DOC000025,1315,eligible,,0,0,706,0,,page_resolved,,
DOC000025-C0004,DOC000025,610,eligible,,0,0,277,0,,page_resolved,,
DOC000025-C0005,DOC000025,576,eligible,,0,0,181,0,,page_resolved,,
DOC000015-C0001,DOC000015,695,eligible,,0,0,266,0,manual,page_resolved,,
DOC000015-C0002,DOC000015,95,eligible,,0,0,49,0,manual,page_resolved,,
DOC000015-C0003,DOC000015,1606,eligible,,0,0,241,1,manual,page_resolved,,
DOC000015-C0004,DOC000015,706,eligible,,0,0,124,1,manual,page_resolved,,
DOC000015-C0005,DOC000015,719,eligible,,0,0,74,1,manual,page_resolved,,
DOC000015-C0006,DOC000015,650,eligible,,0,0,81,1,manual,page_resolved,,
DOC000015-C0007,DOC000015,808,eligible,,0,0,116,1,manual,page_resolved,,
DOC000015-C0008,DOC000015,111,eligible,,0,0,20,0,manual,page_resolved,,
DOC000015-C0009,DOC000015,525,eligible,,0,0,75,1,manual,page_resolved,,
DOC000015-C0010,DOC000015,787,eligible,,0,0,92,1,manual,page_resolved,,
DOC000015-C0011,DOC000015,675,eligible,,0,0,87,1,manual,page_resolved,,
DOC000015-C0012,DOC000015,732,eligible,,0,0,96,1,manual,page_resolved,,
DOC000015-C0013,DOC000015,233,eligible,,0,0,28,1,manual,page_resolved,,
DOC000015-C0014,DOC000015,1199,eligible,,0,0,704,0,manual,page_resolved,,
DOC000015-C0015,DOC000015,1177,eligible,,0,0,673,0,manual,page_resolved,,
DOC000015-C0016,DOC000015,1240,eligible,,0,0,613,0,manual,page_resolved,,
DOC000015-C0017,DOC000015,1074,eligible,,0,0,546,0,manual,page_resolved,,
DOC000015-C0018,DOC000015,887,eligible,,0,0,420,1,manual,page_resolved,,
DOC000015-C0019,DOC000015,1165,eligible,,0,0,655,0,manual,page_resolved,,
DOC000015-C0020,DOC000015,983,eligible,,0,0,585,0,manual,page_resolved,,
DOC000015-C0021,DOC000015,1127,eligible,,0,0,638,0,manual,page_resolved,,
DOC000015-C0022,DOC000015,1264,eligible,,0,0,663,0,manual,page_resolved,,
DOC000015-C0023,DOC000015,1087,eligible,,0,0,597,0,manual,page_resolved,,
DOC000015-C0024,DOC000015,1212,eligible,,0,0,643,0,manual,page_resolved,,
DOC000015-C0025,DOC000015,1191,eligible,,0,0,648,0,manual,page_resolved,,
DOC000015-C0026,DOC000015,1111,eligible,,0,0,621,0,manual,page_resolved,,
DOC000015-C0027,DOC000015,1038,eligible,,0,0,605,0,manual,page_resolved,,
DOC000015-C0028,DOC000015,1056,eligible,,0,0,511,0,manual,page_resolved,,
DOC000015-C0029,DOC000015,1063,eligible,,0,0,590,0,manual,page_resolved,,
DOC000015-C0030,DOC000015,544,eligible,,0,0,307,0,manual,page_resolved,,
DOC000015-C0031,DOC000015,1098,eligible,,0,0,635,0,manual,page_resolved,,
DOC000015-C0032,DOC000015,1249,eligible,,0,0,658,0,manual,page_resolved,,
DOC000015-C0033,DOC000015,986,eligible,,0,0,516,0,manual,page_resolved,,
DOC000015-C0034,DOC000015,1260,eligible,,0,0,675,0,manual,page_resolved,,
DOC000015-C0035,DOC000015,834,eligible,,0,0,376,0,manual,page_resolved,,
DOC000015-C0036,DOC000015,1301,eligible,,0,0,577,0,manual,page_resolved,,
DOC000015-C0037,DOC000015,1120,eligible,,0,0,507,0,manual,page_resolved,,
DOC000015-C0038,DOC000015,996,eligible,,0,0,451,1,manual,page_resolved,,
DOC000015-C0039,DOC000015,1202,eligible,,0,0,610,0,manual,page_resolved,,
DOC000015-C0040,DOC000015,476,eligible,,0,0,259,0,manual,page_resolved,,
DOC000015-C0041,DOC000015,910,eligible,,0,0,194,1,manual,page_resolved,,
DOC000015-C0042,DOC000015,896,eligible,,0,0,210,1,manual,page_resolved,,
DOC000015-C0043,DOC000015,709,eligible,,0,0,145,1,manual,page_resolved,,
DOC000015-C0044,DOC000015,956,eligible,,0,0,196,1,manual,page_resolved,,
DOC000015-C0045,DOC000015,1217,eligible,,0,0,561,0,manual,page_resolved,,
DOC000015-C0046,DOC000015,541,eligible,,0,0,306,0,manual,page_resolved,,
DOC000015-C0047,DOC000015,658,eligible,,0,0,338,0,manual,page_resolved,,
DOC000015-C0048,DOC000015,705,eligible,,0,0,434,0,manual,page_resolved,,
DOC000015-C0049,DOC000015,967,eligible,,0,0,570,0,manual,page_resolved,,
DOC000015-C0050,DOC000015,971,eligible,,0,0,543,1,manual,page_resolved,,
DOC000015-C0051,DOC000015,279,eligible,,0,0,165,0,manual,page_resolved,,
DOC000015-C0052,DOC000015,1409,eligible,,0,0,746,0,manual,page_resolved,,
DOC000015-C0053,DOC000015,555,eligible,,0,0,298,0,manual,page_resolved,,
DOC000015-C0054,DOC000015,786,eligible,,0,0,438,0,manual,page_resolved,,
DOC000015-C0055,DOC000015,1105,eligible,,0,0,554,1,manual,page_resolved,,
DOC000015-C0056,DOC000015,794,eligible,,0,0,416,1,manual,page_resolved,,
DOC000015-C0057,DOC000015,988,eligible,,0,0,535,0,manual,page_resolved,,
DOC000015-C0058,DOC000015,1045,eligible,,0,0,575,0,manual,page_resolved,,
DOC000015-C0059,DOC000015,904,eligible,,0,0,516,0,manual,page_resolved,,
DOC000015-C0060,DOC000015,669,eligible,,0,0,388,0,manual,page_resolved,,
DOC000015-C0061,DOC000015,1297,eligible,,0,0,692,0,manual,page_resolved,,
DOC000015-C0062,DOC000015,252,eligible,,0,0,146,0,manual,page_resolved,,
DOC000015-C0063,DOC000015,1208,eligible,,0,0,668,0,manual,page_resolved,,
DOC000015-C0064,DOC000015,1301,eligible,,0,0,663,0,manual,page_resolved,,
DOC000015-C0065,DOC000015,1171,eligible,,0,0,679,0,manual,page_resolved,,
DOC000015-C0066,DOC000015,1053,eligible,,0,0,592,0,manual,page_resolved,,
DOC000015-C0067,DOC000015,1252,eligible,,0,0,611,0,manual,page_resolved,,
DOC000015-C0068,DOC000015,995,eligible,,0,0,545,0,manual,page_resolved,,
DOC000015-C0069,DOC000015,1158,eligible,,0,0,613,0,manual,page_resolved,,
DOC000015-C0070,DOC000015,1233,eligible,,0,0,647,0,manual,page_resolved,,
DOC000015-C0071,DOC000015,1182,eligible,,0,0,609,0,manual,page_resolved,,
DOC000015-C0072,DOC000015,1445,eligible,,0,0,699,0,manual,page_resolved,,
DOC000015-C0073,DOC000015,367,eligible,,0,0,198,0,manual,page_resolved,,
DOC000015-C0074,DOC000015,944,eligible,,0,0,491,0,manual,page_resolved,,
DOC000015-C0075,DOC000015,507,eligible,,0,0,274,0,manual,page_resolved,,
DOC000015-C0076,DOC000015,1503,eligible,,0,0,814,0,manual,page_resolved,,
DOC000015-C0077,DOC000015,319,eligible,,0,0,157,0,manual,page_resolved,,
DOC000015-C0078,DOC000015,1028,eligible,,0,0,580,0,manual,page_resolved,,
DOC000015-C0079,DOC000015,1598,eligible,,0,0,837,0,manual,page_resolved,,
DOC000015-C0080,DOC000015,308,eligible,,0,0,148,0,manual,page_resolved,,
DOC000015-C0081,DOC000015,1024,eligible,,0,0,539,0,manual,page_resolved,,
DOC000015-C0082,DOC000015,837,eligible,,0,0,485,0,manual,page_resolved,,
DOC000015-C0083,DOC000015,1453,eligible,,0,0,814,0,manual,page_resolved,,
DOC000015-C0084,DOC000015,376,eligible,,0,0,210,0,manual,page_resolved,,
DOC000015-C0085,DOC000015,625,eligible,,0,0,339,0,manual,page_resolved,,
DOC000015-C0086,DOC000015,1267,eligible,,0,0,666,0,manual,page_resolved,,
DOC000015-C0087,DOC000015,640,eligible,,0,0,352,0,manual,page_resolved,,
DOC000015-C0088,DOC000015,1238,eligible,,0,0,707,0,manual,page_resolved,,
DOC000015-C0089,DOC000015,1171,eligible,,0,0,630,0,manual,page_resolved,,
DOC000015-C0090,DOC000015,385,eligible,,0,0,217,0,manual,page_resolved,,
DOC000015-C0091,DOC000015,1223,eligible,,0,0,663,0,manual,page_resolved,,
DOC000015-C0092,DOC000015,1138,eligible,,0,0,636,0,manual,page_resolved,,
DOC000015-C0093,DOC000015,1221,eligible,,0,0,664,0,manual,page_resolved,,
DOC000015-C0094,DOC000015,1124,eligible,,0,0,604,0,manual,page_resolved,,
DOC000015-C0095,DOC000015,1066,eligible,,0,0,544,1,manual,page_resolved,,
DOC000015-C0096,DOC000015,993,eligible,,0,0,249,1,manual,page_resolved,,
DOC000015-C0097,DOC000015,1017,eligible,,0,0,336,1,manual,page_resolved,,
DOC000015-C0098,DOC000015,271,eligible,,0,0,46,1,manual,page_resolved,,
DOC000015-C0099,DOC000015,739,eligible,,0,0,141,1,manual,page_resolved,,
DOC000015-C0100,DOC000015,363,eligible,,0,0,95,1,manual,page_resolved,,
DOC000015-C0101,DOC000015,469,eligible,,0,0,155,1,manual,page_resolved,,
